"","Colony","Day","Nest","Bin","PropBrood","Density","Corner"
"1073",7,4,"Circle",1,0,"High","Y"
"1074",7,4,"Circle",2,0,"High","N"
"1075",7,4,"Circle",3,0.0222222222222222,"High","N"
"1076",7,4,"Circle",4,0.0666666666666667,"High","N"
"1077",7,4,"Circle",5,0.133333333333333,"High","N"
"1078",7,4,"Circle",6,0.288888888888889,"High","N"
"1079",7,4,"Circle",7,0.311111111111111,"High","N"
"1080",7,4,"Circle",8,0.177777777777778,"High","N"
"1081",7,13,"Circle",1,0,"High","Y"
"1082",7,13,"Circle",2,0,"High","N"
"1083",7,13,"Circle",3,0.0147058823529412,"High","N"
"1084",7,13,"Circle",4,0.117647058823529,"High","N"
"1085",7,13,"Circle",5,0.117647058823529,"High","N"
"1086",7,13,"Circle",6,0.25,"High","N"
"1087",7,13,"Circle",7,0.323529411764706,"High","N"
"1088",7,13,"Circle",8,0.176470588235294,"High","N"
"1089",7,7,"Circle",1,0,"High","Y"
"1090",7,7,"Circle",2,0,"High","N"
"1091",7,7,"Circle",3,0,"High","N"
"1092",7,7,"Circle",4,0.0666666666666667,"High","N"
"1093",7,7,"Circle",5,0.2,"High","N"
"1094",7,7,"Circle",6,0.288888888888889,"High","N"
"1095",7,7,"Circle",7,0.355555555555556,"High","N"
"1096",7,7,"Circle",8,0.0888888888888889,"High","N"
"1097",7,9,"Circle",1,0,"High","Y"
"1098",7,9,"Circle",2,0,"High","N"
"1099",7,9,"Circle",3,0,"High","N"
"1100",7,9,"Circle",4,0.0566037735849057,"High","N"
"1101",7,9,"Circle",5,0.207547169811321,"High","N"
"1102",7,9,"Circle",6,0.226415094339623,"High","N"
"1103",7,9,"Circle",7,0.377358490566038,"High","N"
"1104",7,9,"Circle",8,0.132075471698113,"High","N"
"1105",7,8,"Circle",1,0,"High","Y"
"1106",7,8,"Circle",2,0,"High","N"
"1107",7,8,"Circle",3,0,"High","N"
"1108",7,8,"Circle",4,0.0909090909090909,"High","N"
"1109",7,8,"Circle",5,0.227272727272727,"High","N"
"1110",7,8,"Circle",6,0.295454545454545,"High","N"
"1111",7,8,"Circle",7,0.295454545454545,"High","N"
"1112",7,8,"Circle",8,0.0909090909090909,"High","N"
"1113",7,5,"Circle",1,0,"High","Y"
"1114",7,5,"Circle",2,0,"High","N"
"1115",7,5,"Circle",3,0,"High","N"
"1116",7,5,"Circle",4,0.037037037037037,"High","N"
"1117",7,5,"Circle",5,0.166666666666667,"High","N"
"1118",7,5,"Circle",6,0.351851851851852,"High","N"
"1119",7,5,"Circle",7,0.240740740740741,"High","N"
"1120",7,5,"Circle",8,0.203703703703704,"High","N"
"1121",8,14,"Tube",1,0,"High","Y"
"1122",8,14,"Tube",2,0.0188679245283019,"High","N"
"1123",8,14,"Tube",3,0.132075471698113,"High","Y"
"1124",8,14,"Tube",4,0.132075471698113,"High","Y"
"1125",8,14,"Tube",5,0.150943396226415,"High","N"
"1126",8,14,"Tube",6,0.226415094339623,"High","Y"
"1127",8,14,"Tube",7,0.264150943396226,"High","Y"
"1128",8,14,"Tube",8,0.0754716981132075,"High","N"
"1129",8,2,"Tube",1,0,"High","Y"
"1130",8,2,"Tube",2,0.0483870967741935,"High","N"
"1131",8,2,"Tube",3,0.112903225806452,"High","Y"
"1132",8,2,"Tube",4,0.193548387096774,"High","Y"
"1133",8,2,"Tube",5,0.274193548387097,"High","N"
"1134",8,2,"Tube",6,0.258064516129032,"High","Y"
"1135",8,2,"Tube",7,0.112903225806452,"High","Y"
"1136",8,2,"Tube",8,0,"High","N"
"1137",8,7,"Tube",1,0,"High","Y"
"1138",8,7,"Tube",2,0,"High","N"
"1139",8,7,"Tube",3,0.12280701754386,"High","Y"
"1140",8,7,"Tube",4,0.140350877192982,"High","Y"
"1141",8,7,"Tube",5,0.157894736842105,"High","N"
"1142",8,7,"Tube",6,0.210526315789474,"High","Y"
"1143",8,7,"Tube",7,0.333333333333333,"High","Y"
"1144",8,7,"Tube",8,0.0350877192982456,"High","N"
"1145",8,3,"Tube",1,0.0181818181818182,"High","Y"
"1146",8,3,"Tube",2,0.0363636363636364,"High","N"
"1147",8,3,"Tube",3,0.0909090909090909,"High","Y"
"1148",8,3,"Tube",4,0.236363636363636,"High","Y"
"1149",8,3,"Tube",5,0.254545454545455,"High","N"
"1150",8,3,"Tube",6,0.254545454545455,"High","Y"
"1151",8,3,"Tube",7,0.109090909090909,"High","Y"
"1152",8,3,"Tube",8,0,"High","N"
"1153",8,8,"Tube",1,0,"High","Y"
"1154",8,8,"Tube",2,0,"High","N"
"1155",8,8,"Tube",3,0.166666666666667,"High","Y"
"1156",8,8,"Tube",4,0.203703703703704,"High","Y"
"1157",8,8,"Tube",5,0.222222222222222,"High","N"
"1158",8,8,"Tube",6,0.111111111111111,"High","Y"
"1159",8,8,"Tube",7,0.203703703703704,"High","Y"
"1160",8,8,"Tube",8,0.0925925925925926,"High","N"
"1161",8,6,"Tube",1,0,"High","Y"
"1162",8,6,"Tube",2,0,"High","N"
"1163",8,6,"Tube",3,0.0980392156862745,"High","Y"
"1164",8,6,"Tube",4,0.254901960784314,"High","Y"
"1165",8,6,"Tube",5,0.215686274509804,"High","N"
"1166",8,6,"Tube",6,0.235294117647059,"High","Y"
"1167",8,6,"Tube",7,0.176470588235294,"High","Y"
"1168",8,6,"Tube",8,0.0196078431372549,"High","N"
"1169",8,4,"Tube",1,0,"High","Y"
"1170",8,4,"Tube",2,0,"High","N"
"1171",8,4,"Tube",3,0.127659574468085,"High","Y"
"1172",8,4,"Tube",4,0.170212765957447,"High","Y"
"1173",8,4,"Tube",5,0.25531914893617,"High","N"
"1174",8,4,"Tube",6,0.212765957446809,"High","Y"
"1175",8,4,"Tube",7,0.191489361702128,"High","Y"
"1176",8,4,"Tube",8,0.0425531914893617,"High","N"
"1177",8,10,"Tube",1,0,"High","Y"
"1178",8,10,"Tube",2,0,"High","N"
"1179",8,10,"Tube",3,0.111111111111111,"High","Y"
"1180",8,10,"Tube",4,0.206349206349206,"High","Y"
"1181",8,10,"Tube",5,0.174603174603175,"High","N"
"1182",8,10,"Tube",6,0.222222222222222,"High","Y"
"1183",8,10,"Tube",7,0.253968253968254,"High","Y"
"1184",8,10,"Tube",8,0.0317460317460317,"High","N"
"1185",8,5,"Tube",1,0,"High","Y"
"1186",8,5,"Tube",2,0,"High","N"
"1187",8,5,"Tube",3,0.169811320754717,"High","Y"
"1188",8,5,"Tube",4,0.245283018867925,"High","Y"
"1189",8,5,"Tube",5,0.226415094339623,"High","N"
"1190",8,5,"Tube",6,0.169811320754717,"High","Y"
"1191",8,5,"Tube",7,0.169811320754717,"High","Y"
"1192",8,5,"Tube",8,0.0188679245283019,"High","N"
"1193",8,11,"Tube",1,0,"High","Y"
"1194",8,11,"Tube",2,0,"High","N"
"1195",8,11,"Tube",3,0.180327868852459,"High","Y"
"1196",8,11,"Tube",4,0.245901639344262,"High","Y"
"1197",8,11,"Tube",5,0.163934426229508,"High","N"
"1198",8,11,"Tube",6,0.262295081967213,"High","Y"
"1199",8,11,"Tube",7,0.131147540983607,"High","Y"
"1200",8,11,"Tube",8,0.0163934426229508,"High","N"
"1201",8,5,"Circle",1,0,"High","Y"
"1202",8,5,"Circle",2,0.025,"High","N"
"1203",8,5,"Circle",3,0,"High","N"
"1204",8,5,"Circle",4,0.05,"High","N"
"1205",8,5,"Circle",5,0.225,"High","N"
"1206",8,5,"Circle",6,0.275,"High","N"
"1207",8,5,"Circle",7,0.3,"High","N"
"1208",8,5,"Circle",8,0.125,"High","N"
"1209",8,8,"Circle",1,0,"High","Y"
"1210",8,8,"Circle",2,0,"High","N"
"1211",8,8,"Circle",3,0.0178571428571429,"High","N"
"1212",8,8,"Circle",4,0.0178571428571429,"High","N"
"1213",8,8,"Circle",5,0.214285714285714,"High","N"
"1214",8,8,"Circle",6,0.375,"High","N"
"1215",8,8,"Circle",7,0.25,"High","N"
"1216",8,8,"Circle",8,0.125,"High","N"
"1217",8,11,"Circle",1,0,"High","Y"
"1218",8,11,"Circle",2,0,"High","N"
"1219",8,11,"Circle",3,0.0175438596491228,"High","N"
"1220",8,11,"Circle",4,0.0175438596491228,"High","N"
"1221",8,11,"Circle",5,0.333333333333333,"High","N"
"1222",8,11,"Circle",6,0.245614035087719,"High","N"
"1223",8,11,"Circle",7,0.298245614035088,"High","N"
"1224",8,11,"Circle",8,0.087719298245614,"High","N"
"1225",8,12,"Circle",1,0,"High","Y"
"1226",8,12,"Circle",2,0,"High","N"
"1227",8,12,"Circle",3,0.0140845070422535,"High","N"
"1228",8,12,"Circle",4,0.0704225352112676,"High","N"
"1229",8,12,"Circle",5,0.211267605633803,"High","N"
"1230",8,12,"Circle",6,0.295774647887324,"High","N"
"1231",8,12,"Circle",7,0.323943661971831,"High","N"
"1232",8,12,"Circle",8,0.0845070422535211,"High","N"
"1233",8,7,"Circle",1,0,"High","Y"
"1234",8,7,"Circle",2,0,"High","N"
"1235",8,7,"Circle",3,0,"High","N"
"1236",8,7,"Circle",4,0.029126213592233,"High","N"
"1237",8,7,"Circle",5,0.300970873786408,"High","N"
"1238",8,7,"Circle",6,0.300970873786408,"High","N"
"1239",8,7,"Circle",7,0.155339805825243,"High","N"
"1240",8,7,"Circle",8,0.213592233009709,"High","N"
"1241",8,9,"Circle",1,0,"High","Y"
"1242",8,9,"Circle",2,0,"High","N"
"1243",8,9,"Circle",3,0,"High","N"
"1244",8,9,"Circle",4,0.0285714285714286,"High","N"
"1245",8,9,"Circle",5,0.271428571428571,"High","N"
"1246",8,9,"Circle",6,0.328571428571429,"High","N"
"1247",8,9,"Circle",7,0.271428571428571,"High","N"
"1248",8,9,"Circle",8,0.1,"High","N"
"1249",8,15,"Circle",1,0,"High","Y"
"1250",8,15,"Circle",2,0,"High","N"
"1251",8,15,"Circle",3,0,"High","N"
"1252",8,15,"Circle",4,0.025974025974026,"High","N"
"1253",8,15,"Circle",5,0.350649350649351,"High","N"
"1254",8,15,"Circle",6,0.350649350649351,"High","N"
"1255",8,15,"Circle",7,0.25974025974026,"High","N"
"1256",8,15,"Circle",8,0.012987012987013,"High","N"
"1257",8,13,"Circle",1,0,"High","Y"
"1258",8,13,"Circle",2,0,"High","N"
"1259",8,13,"Circle",3,0,"High","N"
"1260",8,13,"Circle",4,0.0246913580246914,"High","N"
"1261",8,13,"Circle",5,0.222222222222222,"High","N"
"1262",8,13,"Circle",6,0.395061728395062,"High","N"
"1263",8,13,"Circle",7,0.259259259259259,"High","N"
"1264",8,13,"Circle",8,0.0987654320987654,"High","N"
"1265",8,6,"Circle",1,0,"High","Y"
"1266",8,6,"Circle",2,0,"High","N"
"1267",8,6,"Circle",3,0,"High","N"
"1268",8,6,"Circle",4,0.1,"High","N"
"1269",8,6,"Circle",5,0.15,"High","N"
"1270",8,6,"Circle",6,0.1,"High","N"
"1271",8,6,"Circle",7,0.55,"High","N"
"1272",8,6,"Circle",8,0.1,"High","N"
"1273",8,14,"Circle",1,0,"High","Y"
"1274",8,14,"Circle",2,0,"High","N"
"1275",8,14,"Circle",3,0,"High","N"
"1276",8,14,"Circle",4,0.0128205128205128,"High","N"
"1277",8,14,"Circle",5,0.205128205128205,"High","N"
"1278",8,14,"Circle",6,0.346153846153846,"High","N"
"1279",8,14,"Circle",7,0.320512820512821,"High","N"
"1280",8,14,"Circle",8,0.115384615384615,"High","N"
"1281",9,9,"Tube",1,0.0363636363636364,"High","Y"
"1282",9,9,"Tube",2,0.240909090909091,"High","N"
"1283",9,9,"Tube",3,0.168181818181818,"High","Y"
"1284",9,9,"Tube",4,0.127272727272727,"High","Y"
"1285",9,9,"Tube",5,0.0818181818181818,"High","N"
"1286",9,9,"Tube",6,0.209090909090909,"High","Y"
"1287",9,9,"Tube",7,0.0636363636363636,"High","Y"
"1288",9,9,"Tube",8,0.0727272727272727,"High","N"
"1289",9,10,"Tube",1,0.0792452830188679,"High","Y"
"1290",9,10,"Tube",2,0.215094339622642,"High","N"
"1291",9,10,"Tube",3,0.2,"High","Y"
"1292",9,10,"Tube",4,0.135849056603774,"High","Y"
"1293",9,10,"Tube",5,0.0415094339622641,"High","N"
"1294",9,10,"Tube",6,0.177358490566038,"High","Y"
"1295",9,10,"Tube",7,0.128301886792453,"High","Y"
"1296",9,10,"Tube",8,0.0226415094339623,"High","N"
"1297",9,6,"Tube",1,0.0637254901960784,"High","Y"
"1298",9,6,"Tube",2,0.166666666666667,"High","N"
"1299",9,6,"Tube",3,0.25,"High","Y"
"1300",9,6,"Tube",4,0.0833333333333333,"High","Y"
"1301",9,6,"Tube",5,0.107843137254902,"High","N"
"1302",9,6,"Tube",6,0.0686274509803922,"High","Y"
"1303",9,6,"Tube",7,0.225490196078431,"High","Y"
"1304",9,6,"Tube",8,0.0343137254901961,"High","N"
"1305",9,3,"Tube",1,0.0365853658536585,"High","Y"
"1306",9,3,"Tube",2,0.189024390243902,"High","N"
"1307",9,3,"Tube",3,0.170731707317073,"High","Y"
"1308",9,3,"Tube",4,0.170731707317073,"High","Y"
"1309",9,3,"Tube",5,0.225609756097561,"High","N"
"1310",9,3,"Tube",6,0.128048780487805,"High","Y"
"1311",9,3,"Tube",7,0.0792682926829268,"High","Y"
"1312",9,3,"Tube",8,0,"High","N"
"1313",9,12,"Tube",1,0.0462962962962963,"High","Y"
"1314",9,12,"Tube",2,0.268518518518519,"High","N"
"1315",9,12,"Tube",3,0.162037037037037,"High","Y"
"1316",9,12,"Tube",4,0.138888888888889,"High","Y"
"1317",9,12,"Tube",5,0.0277777777777778,"High","N"
"1318",9,12,"Tube",6,0.148148148148148,"High","Y"
"1319",9,12,"Tube",7,0.148148148148148,"High","Y"
"1320",9,12,"Tube",8,0.0601851851851852,"High","N"
"1321",9,7,"Tube",1,0.0707547169811321,"High","Y"
"1322",9,7,"Tube",2,0.165094339622642,"High","N"
"1323",9,7,"Tube",3,0.179245283018868,"High","Y"
"1324",9,7,"Tube",4,0.127358490566038,"High","Y"
"1325",9,7,"Tube",5,0.0471698113207547,"High","N"
"1326",9,7,"Tube",6,0.174528301886792,"High","Y"
"1327",9,7,"Tube",7,0.174528301886792,"High","Y"
"1328",9,7,"Tube",8,0.0613207547169811,"High","N"
"1329",9,13,"Tube",1,0.0491803278688525,"High","Y"
"1330",9,13,"Tube",2,0.256830601092896,"High","N"
"1331",9,13,"Tube",3,0.240437158469945,"High","Y"
"1332",9,13,"Tube",4,0.158469945355191,"High","Y"
"1333",9,13,"Tube",5,0.0437158469945355,"High","N"
"1334",9,13,"Tube",6,0.0819672131147541,"High","Y"
"1335",9,13,"Tube",7,0.103825136612022,"High","Y"
"1336",9,13,"Tube",8,0.0655737704918033,"High","N"
"1337",9,5,"Tube",1,0.0596330275229358,"High","Y"
"1338",9,5,"Tube",2,0.105504587155963,"High","N"
"1339",9,5,"Tube",3,0.220183486238532,"High","Y"
"1340",9,5,"Tube",4,0.123853211009174,"High","Y"
"1341",9,5,"Tube",5,0.100917431192661,"High","N"
"1342",9,5,"Tube",6,0.178899082568807,"High","Y"
"1343",9,5,"Tube",7,0.174311926605505,"High","Y"
"1344",9,5,"Tube",8,0.036697247706422,"High","N"
"1345",9,8,"Tube",1,0.032967032967033,"High","Y"
"1346",9,8,"Tube",2,0.214285714285714,"High","N"
"1347",9,8,"Tube",3,0.175824175824176,"High","Y"
"1348",9,8,"Tube",4,0.148351648351648,"High","Y"
"1349",9,8,"Tube",5,0.0604395604395604,"High","N"
"1350",9,8,"Tube",6,0.197802197802198,"High","Y"
"1351",9,8,"Tube",7,0.131868131868132,"High","Y"
"1352",9,8,"Tube",8,0.0384615384615385,"High","N"
"1353",9,4,"Tube",1,0.0636942675159236,"High","Y"
"1354",9,4,"Tube",2,0.127388535031847,"High","N"
"1355",9,4,"Tube",3,0.229299363057325,"High","Y"
"1356",9,4,"Tube",4,0.10828025477707,"High","Y"
"1357",9,4,"Tube",5,0.171974522292994,"High","N"
"1358",9,4,"Tube",6,0.159235668789809,"High","Y"
"1359",9,4,"Tube",7,0.133757961783439,"High","Y"
"1360",9,4,"Tube",8,0.00636942675159236,"High","N"
"1361",9,16,"Circle",1,0.00338983050847458,"High","Y"
"1362",9,16,"Circle",2,0.00677966101694915,"High","N"
"1363",9,16,"Circle",3,0.0338983050847458,"High","N"
"1364",9,16,"Circle",4,0.155932203389831,"High","N"
"1365",9,16,"Circle",5,0.216949152542373,"High","N"
"1366",9,16,"Circle",6,0.189830508474576,"High","N"
"1367",9,16,"Circle",7,0.250847457627119,"High","N"
"1368",9,16,"Circle",8,0.142372881355932,"High","N"
"1369",9,15,"Circle",1,0,"High","Y"
"1370",9,15,"Circle",2,0.00619195046439629,"High","N"
"1371",9,15,"Circle",3,0.00619195046439629,"High","N"
"1372",9,15,"Circle",4,0.160990712074303,"High","N"
"1373",9,15,"Circle",5,0.229102167182663,"High","N"
"1374",9,15,"Circle",6,0.157894736842105,"High","N"
"1375",9,15,"Circle",7,0.269349845201238,"High","N"
"1376",9,15,"Circle",8,0.170278637770898,"High","N"
"1377",9,13,"Circle",1,0,"High","Y"
"1378",9,13,"Circle",2,0.00298507462686567,"High","N"
"1379",9,13,"Circle",3,0.0119402985074627,"High","N"
"1380",9,13,"Circle",4,0.137313432835821,"High","N"
"1381",9,13,"Circle",5,0.244776119402985,"High","N"
"1382",9,13,"Circle",6,0.182089552238806,"High","N"
"1383",9,13,"Circle",7,0.277611940298507,"High","N"
"1384",9,13,"Circle",8,0.143283582089552,"High","N"
"1385",9,9,"Circle",1,0,"High","Y"
"1386",9,9,"Circle",2,0.00343642611683849,"High","N"
"1387",9,9,"Circle",3,0.0206185567010309,"High","N"
"1388",9,9,"Circle",4,0.0549828178694158,"High","N"
"1389",9,9,"Circle",5,0.185567010309278,"High","N"
"1390",9,9,"Circle",6,0.285223367697594,"High","N"
"1391",9,9,"Circle",7,0.329896907216495,"High","N"
"1392",9,9,"Circle",8,0.120274914089347,"High","N"
"1393",9,10,"Circle",1,0,"High","Y"
"1394",9,10,"Circle",2,0,"High","N"
"1395",9,10,"Circle",3,0.0414201183431953,"High","N"
"1396",9,10,"Circle",4,0.0917159763313609,"High","N"
"1397",9,10,"Circle",5,0.254437869822485,"High","N"
"1398",9,10,"Circle",6,0.198224852071006,"High","N"
"1399",9,10,"Circle",7,0.248520710059172,"High","N"
"1400",9,10,"Circle",8,0.165680473372781,"High","N"
"1401",9,14,"Circle",1,0,"High","Y"
"1402",9,14,"Circle",2,0,"High","N"
"1403",9,14,"Circle",3,0.0110192837465565,"High","N"
"1404",9,14,"Circle",4,0.151515151515152,"High","N"
"1405",9,14,"Circle",5,0.258953168044077,"High","N"
"1406",9,14,"Circle",6,0.15702479338843,"High","N"
"1407",9,14,"Circle",7,0.283746556473829,"High","N"
"1408",9,14,"Circle",8,0.137741046831956,"High","N"
"1409",9,12,"Circle",1,0,"High","Y"
"1410",9,12,"Circle",2,0,"High","N"
"1411",9,12,"Circle",3,0.00934579439252336,"High","N"
"1412",9,12,"Circle",4,0.0934579439252336,"High","N"
"1413",9,12,"Circle",5,0.199376947040498,"High","N"
"1414",9,12,"Circle",6,0.249221183800623,"High","N"
"1415",9,12,"Circle",7,0.308411214953271,"High","N"
"1416",9,12,"Circle",8,0.14018691588785,"High","N"
"1417",9,6,"Circle",1,0,"High","Y"
"1418",9,6,"Circle",2,0,"High","N"
"1419",9,6,"Circle",3,0.0222222222222222,"High","N"
"1420",9,6,"Circle",4,0.111111111111111,"High","N"
"1421",9,6,"Circle",5,0.161111111111111,"High","N"
"1422",9,6,"Circle",6,0.372222222222222,"High","N"
"1423",9,6,"Circle",7,0.222222222222222,"High","N"
"1424",9,6,"Circle",8,0.111111111111111,"High","N"
"1425",9,7,"Circle",1,0,"High","Y"
"1426",9,7,"Circle",2,0,"High","N"
"1427",9,7,"Circle",3,0.0240384615384615,"High","N"
"1428",9,7,"Circle",4,0.110576923076923,"High","N"
"1429",9,7,"Circle",5,0.149038461538462,"High","N"
"1430",9,7,"Circle",6,0.264423076923077,"High","N"
"1431",9,7,"Circle",7,0.274038461538462,"High","N"
"1432",9,7,"Circle",8,0.177884615384615,"High","N"
"1433",9,8,"Circle",1,0,"High","Y"
"1434",9,8,"Circle",2,0,"High","N"
"1435",9,8,"Circle",3,0.00586510263929619,"High","N"
"1436",9,8,"Circle",4,0.134897360703812,"High","N"
"1437",9,8,"Circle",5,0.231671554252199,"High","N"
"1438",9,8,"Circle",6,0.19941348973607,"High","N"
"1439",9,8,"Circle",7,0.287390029325513,"High","N"
"1440",9,8,"Circle",8,0.140762463343109,"High","N"
"1441",10,4,"Tube",1,0.126288659793814,"High","Y"
"1442",10,4,"Tube",2,0.128865979381443,"High","N"
"1443",10,4,"Tube",3,0.121134020618557,"High","Y"
"1444",10,4,"Tube",4,0.131443298969072,"High","Y"
"1445",10,4,"Tube",5,0.164948453608247,"High","N"
"1446",10,4,"Tube",6,0.152061855670103,"High","Y"
"1447",10,4,"Tube",7,0.128865979381443,"High","Y"
"1448",10,4,"Tube",8,0.0463917525773196,"High","N"
"1449",10,3,"Tube",1,0.139664804469274,"High","Y"
"1450",10,3,"Tube",2,0.136871508379888,"High","N"
"1451",10,3,"Tube",3,0.156424581005587,"High","Y"
"1452",10,3,"Tube",4,0.153631284916201,"High","Y"
"1453",10,3,"Tube",5,0.136871508379888,"High","N"
"1454",10,3,"Tube",6,0.136871508379888,"High","Y"
"1455",10,3,"Tube",7,0.0893854748603352,"High","Y"
"1456",10,3,"Tube",8,0.0502793296089385,"High","N"
"1457",10,2,"Tube",1,0.16793893129771,"High","Y"
"1458",10,2,"Tube",2,0.124681933842239,"High","N"
"1459",10,2,"Tube",3,0.155216284987277,"High","Y"
"1460",10,2,"Tube",4,0.124681933842239,"High","Y"
"1461",10,2,"Tube",5,0.124681933842239,"High","N"
"1462",10,2,"Tube",6,0.111959287531807,"High","Y"
"1463",10,2,"Tube",7,0.122137404580153,"High","Y"
"1464",10,2,"Tube",8,0.0687022900763359,"High","N"
"1465",10,13,"Tube",1,0.061576354679803,"High","Y"
"1466",10,13,"Tube",2,0.0960591133004926,"High","N"
"1467",10,13,"Tube",3,0.0985221674876847,"High","Y"
"1468",10,13,"Tube",4,0.120689655172414,"High","Y"
"1469",10,13,"Tube",5,0.137931034482759,"High","N"
"1470",10,13,"Tube",6,0.194581280788177,"High","Y"
"1471",10,13,"Tube",7,0.214285714285714,"High","Y"
"1472",10,13,"Tube",8,0.0763546798029557,"High","N"
"1473",10,9,"Tube",1,0.0980861244019139,"High","Y"
"1474",10,9,"Tube",2,0.110047846889952,"High","N"
"1475",10,9,"Tube",3,0.12200956937799,"High","Y"
"1476",10,9,"Tube",4,0.119617224880383,"High","Y"
"1477",10,9,"Tube",5,0.15311004784689,"High","N"
"1478",10,9,"Tube",6,0.150717703349282,"High","Y"
"1479",10,9,"Tube",7,0.169856459330144,"High","Y"
"1480",10,9,"Tube",8,0.076555023923445,"High","N"
"1481",10,7,"Tube",1,0.089058524173028,"High","Y"
"1482",10,7,"Tube",2,0.10941475826972,"High","N"
"1483",10,7,"Tube",3,0.124681933842239,"High","Y"
"1484",10,7,"Tube",4,0.137404580152672,"High","Y"
"1485",10,7,"Tube",5,0.139949109414758,"High","N"
"1486",10,7,"Tube",6,0.175572519083969,"High","Y"
"1487",10,7,"Tube",7,0.152671755725191,"High","Y"
"1488",10,7,"Tube",8,0.0712468193384224,"High","N"
"1489",10,5,"Tube",1,0.095,"High","Y"
"1490",10,5,"Tube",2,0.135,"High","N"
"1491",10,5,"Tube",3,0.1225,"High","Y"
"1492",10,5,"Tube",4,0.1325,"High","Y"
"1493",10,5,"Tube",5,0.1725,"High","N"
"1494",10,5,"Tube",6,0.1375,"High","Y"
"1495",10,5,"Tube",7,0.135,"High","Y"
"1496",10,5,"Tube",8,0.07,"High","N"
"1497",10,11,"Tube",1,0.0807799442896936,"High","Y"
"1498",10,11,"Tube",2,0.0863509749303621,"High","N"
"1499",10,11,"Tube",3,0.119777158774373,"High","Y"
"1500",10,11,"Tube",4,0.11142061281337,"High","Y"
"1501",10,11,"Tube",5,0.133704735376045,"High","N"
"1502",10,11,"Tube",6,0.158774373259053,"High","Y"
"1503",10,11,"Tube",7,0.203342618384401,"High","Y"
"1504",10,11,"Tube",8,0.105849582172702,"High","N"
"1505",10,8,"Tube",1,0.095360824742268,"High","Y"
"1506",10,8,"Tube",2,0.121134020618557,"High","N"
"1507",10,8,"Tube",3,0.11340206185567,"High","Y"
"1508",10,8,"Tube",4,0.123711340206186,"High","Y"
"1509",10,8,"Tube",5,0.146907216494845,"High","N"
"1510",10,8,"Tube",6,0.13659793814433,"High","Y"
"1511",10,8,"Tube",7,0.180412371134021,"High","Y"
"1512",10,8,"Tube",8,0.0824742268041237,"High","N"
"1513",10,12,"Tube",1,0.0605326876513317,"High","Y"
"1514",10,12,"Tube",2,0.0968523002421307,"High","N"
"1515",10,12,"Tube",3,0.11864406779661,"High","Y"
"1516",10,12,"Tube",4,0.113801452784504,"High","Y"
"1517",10,12,"Tube",5,0.13317191283293,"High","N"
"1518",10,12,"Tube",6,0.196125907990315,"High","Y"
"1519",10,12,"Tube",7,0.196125907990315,"High","Y"
"1520",10,12,"Tube",8,0.0847457627118644,"High","N"
"1521",10,15,"Circle",1,0.00579710144927536,"High","Y"
"1522",10,15,"Circle",2,0.0521739130434783,"High","N"
"1523",10,15,"Circle",3,0.0405797101449275,"High","N"
"1524",10,15,"Circle",4,0.197101449275362,"High","N"
"1525",10,15,"Circle",5,0.281159420289855,"High","N"
"1526",10,15,"Circle",6,0.246376811594203,"High","N"
"1527",10,15,"Circle",7,0.127536231884058,"High","N"
"1528",10,15,"Circle",8,0.0492753623188406,"High","N"
"1529",10,8,"Circle",1,0.00785340314136126,"High","Y"
"1530",10,8,"Circle",2,0.06282722513089,"High","N"
"1531",10,8,"Circle",3,0.0654450261780105,"High","N"
"1532",10,8,"Circle",4,0.191099476439791,"High","N"
"1533",10,8,"Circle",5,0.24869109947644,"High","N"
"1534",10,8,"Circle",6,0.222513089005236,"High","N"
"1535",10,8,"Circle",7,0.12303664921466,"High","N"
"1536",10,8,"Circle",8,0.0785340314136126,"High","N"
"1537",10,12,"Circle",1,0.0091743119266055,"High","Y"
"1538",10,12,"Circle",2,0.0397553516819572,"High","N"
"1539",10,12,"Circle",3,0.0856269113149847,"High","N"
"1540",10,12,"Circle",4,0.253822629969419,"High","N"
"1541",10,12,"Circle",5,0.275229357798165,"High","N"
"1542",10,12,"Circle",6,0.174311926605505,"High","N"
"1543",10,12,"Circle",7,0.107033639143731,"High","N"
"1544",10,12,"Circle",8,0.055045871559633,"High","N"
"1545",10,9,"Circle",1,0.0105263157894737,"High","Y"
"1546",10,9,"Circle",2,0.0631578947368421,"High","N"
"1547",10,9,"Circle",3,0.0736842105263158,"High","N"
"1548",10,9,"Circle",4,0.176315789473684,"High","N"
"1549",10,9,"Circle",5,0.239473684210526,"High","N"
"1550",10,9,"Circle",6,0.257894736842105,"High","N"
"1551",10,9,"Circle",7,0.1,"High","N"
"1552",10,9,"Circle",8,0.0789473684210526,"High","N"
"1553",10,10,"Circle",1,0.0056980056980057,"High","Y"
"1554",10,10,"Circle",2,0.0541310541310541,"High","N"
"1555",10,10,"Circle",3,0.0712250712250712,"High","N"
"1556",10,10,"Circle",4,0.210826210826211,"High","N"
"1557",10,10,"Circle",5,0.227920227920228,"High","N"
"1558",10,10,"Circle",6,0.227920227920228,"High","N"
"1559",10,10,"Circle",7,0.111111111111111,"High","N"
"1560",10,10,"Circle",8,0.0911680911680912,"High","N"
"1561",10,5,"Circle",1,0.00257731958762887,"High","Y"
"1562",10,5,"Circle",2,0.038659793814433,"High","N"
